country,region,date,new_cases,total_cases,new_deaths,total_deaths
Bangladesh,South-East Asia,2024-01-01,20.0,2046312,0.0,29477
Bangladesh,South-East Asia,2024-01-02,18.0,2046330,0.0,29477
Bangladesh,South-East Asia,2024-01-03,16.0,2046346,0.0,29477
Bangladesh,South-East Asia,2024-01-04,21.0,2046367,0.0,29477
Bangladesh,South-East Asia,2024-01-05,16.0,2046383,0.0,29477
Bangladesh,South-East Asia,2024-01-06,10.0,2046393,0.0,29477
Bangladesh,South-East Asia,2024-01-07,16.0,2046409,0.0,29477
Bangladesh,South-East Asia,2024-01-08,9.0,2046418,0.0,29477
Bangladesh,South-East Asia,2024-01-09,22.0,2046440,0.0,29477
Bangladesh,South-East Asia,2024-01-10,19.0,2046459,0.0,29477
Bangladesh,South-East Asia,2024-01-11,44.0,2046503,1.0,29478
Bangladesh,South-East Asia,2024-01-12,39.0,2046542,0.0,29478
Bangladesh,South-East Asia,2024-01-13,36.0,2046578,0.0,29478
Bangladesh,South-East Asia,2024-01-14,21.0,2046599,1.0,29479
Bangladesh,South-East Asia,2024-01-15,36.0,2046635,0.0,29479
Bangladesh,South-East Asia,2024-01-16,16.0,2046651,0.0,29479
Bangladesh,South-East Asia,2024-01-17,20.0,2046671,0.0,29479
Bangladesh,South-East Asia,2024-01-18,18.0,2046689,0.0,29479
Bangladesh,South-East Asia,2024-01-19,22.0,2046711,0.0,29479
Bangladesh,South-East Asia,2024-01-20,13.0,2046724,0.0,29479
Bangladesh,South-East Asia,2024-01-21,34.0,2046758,1.0,29480
Bangladesh,South-East Asia,2024-01-22,30.0,2046788,1.0,29481
Bangladesh,South-East Asia,2024-01-23,35.0,2046823,0.0,29481
Bangladesh,South-East Asia,2024-01-24,38.0,2046861,0.0,29481
Bangladesh,South-East Asia,2024-01-25,40.0,2046901,0.0,29481
Bangladesh,South-East Asia,2024-01-26,34.0,2046935,0.0,29481
Bangladesh,South-East Asia,2024-01-27,28.0,2046963,0.0,29481
Bangladesh,South-East Asia,2024-01-28,35.0,2046998,0.0,29481
Bangladesh,South-East Asia,2024-01-29,53.0,2047051,0.0,29481
Bangladesh,South-East Asia,2024-01-30,57.0,2047108,1.0,29482
Bangladesh,South-East Asia,2024-01-31,42.0,2047150,0.0,29482
Bangladesh,South-East Asia,2024-02-01,49.0,2047199,0.0,29482
Bangladesh,South-East Asia,2024-02-02,34.0,2047233,0.0,29482
Bangladesh,South-East Asia,2024-02-03,25.0,2047258,0.0,29482
Bangladesh,South-East Asia,2024-02-04,39.0,2047297,0.0,29482
Bangladesh,South-East Asia,2024-02-05,51.0,2047348,0.0,29482
Bangladesh,South-East Asia,2024-02-06,25.0,2047373,0.0,29482
Bangladesh,South-East Asia,2024-02-07,34.0,2047407,1.0,29483
Bangladesh,South-East Asia,2024-02-08,33.0,2047440,0.0,29483
Bangladesh,South-East Asia,2024-02-09,47.0,2047487,0.0,29483
Bangladesh,South-East Asia,2024-02-10,36.0,2047523,0.0,29483
Bangladesh,South-East Asia,2024-02-11,29.0,2047552,0.0,29483
Bangladesh,South-East Asia,2024-02-12,68.0,2047620,1.0,29484
Bangladesh,South-East Asia,2024-02-13,51.0,2047671,0.0,29484
Bangladesh,South-East Asia,2024-02-14,38.0,2047709,0.0,29484
Bangladesh,South-East Asia,2024-02-15,44.0,2047753,0.0,29484
Bangladesh,South-East Asia,2024-02-16,43.0,2047796,1.0,29485
