country,region,date,new_cases,total_cases,new_deaths,total_deaths
American Samoa,Western Pacific,2023-01-01,0.0,8285,0.0,34
American Samoa,Western Pacific,2023-01-02,0.0,8285,0.0,34
American Samoa,Western Pacific,2023-01-03,17.0,8302,0.0,34
American Samoa,Western Pacific,2023-01-04,0.0,8302,0.0,34
American Samoa,Western Pacific,2023-01-05,0.0,8302,0.0,34
American Samoa,Western Pacific,2023-01-06,0.0,8302,0.0,34
American Samoa,Western Pacific,2023-01-07,0.0,8302,0.0,34
American Samoa,Western Pacific,2023-01-08,0.0,8302,0.0,34
American Samoa,Western Pacific,2023-01-09,7.0,8309,0.0,34
American Samoa,Western Pacific,2023-01-10,0.0,8309,0.0,34
American Samoa,Western Pacific,2023-01-11,0.0,8309,0.0,34
American Samoa,Western Pacific,2023-01-12,0.0,8309,0.0,34
American Samoa,Western Pacific,2023-01-13,0.0,8309,0.0,34
American Samoa,Western Pacific,2023-01-14,0.0,8309,0.0,34
American Samoa,Western Pacific,2023-01-15,0.0,8309,0.0,34
American Samoa,Western Pacific,2023-01-16,8.0,8317,0.0,34
American Samoa,Western Pacific,2023-01-17,0.0,8317,0.0,34
American Samoa,Western Pacific,2023-01-18,0.0,8317,0.0,34
American Samoa,Western Pacific,2023-01-19,0.0,8317,0.0,34
American Samoa,Western Pacific,2023-01-20,0.0,8317,0.0,34
American Samoa,Western Pacific,2023-01-21,0.0,8317,0.0,34
American Samoa,Western Pacific,2023-01-22,0.0,8317,0.0,34
American Samoa,Western Pacific,2023-01-23,3.0,8320,0.0,34
American Samoa,Western Pacific,2023-01-24,0.0,8320,0.0,34
American Samoa,Western Pacific,2023-01-25,0.0,8320,0.0,34
American Samoa,Western Pacific,2023-01-26,0.0,8320,0.0,34
American Samoa,Western Pacific,2023-01-27,0.0,8320,0.0,34
American Samoa,Western Pacific,2023-01-28,0.0,8320,0.0,34
American Samoa,Western Pacific,2023-01-29,0.0,8320,0.0,34
American Samoa,Western Pacific,2023-01-30,0.0,8320,0.0,34
American Samoa,Western Pacific,2023-01-31,0.0,8320,0.0,34
American Samoa,Western Pacific,2023-02-01,0.0,8320,0.0,34
American Samoa,Western Pacific,2023-02-02,0.0,8320,0.0,34
American Samoa,Western Pacific,2023-02-03,0.0,8320,0.0,34
American Samoa,Western Pacific,2023-02-04,0.0,8320,0.0,34
American Samoa,Western Pacific,2023-02-05,0.0,8320,0.0,34
American Samoa,Western Pacific,2023-02-06,0.0,8320,0.0,34
American Samoa,Western Pacific,2023-02-07,0.0,8320,0.0,34
American Samoa,Western Pacific,2023-02-08,0.0,8320,0.0,34
American Samoa,Western Pacific,2023-02-09,0.0,8320,0.0,34
American Samoa,Western Pacific,2023-02-10,0.0,8320,0.0,34
American Samoa,Western Pacific,2023-02-11,0.0,8320,0.0,34
American Samoa,Western Pacific,2023-02-12,0.0,8320,0.0,34
American Samoa,Western Pacific,2023-02-13,0.0,8320,0.0,34
American Samoa,Western Pacific,2023-02-14,0.0,8320,0.0,34
American Samoa,Western Pacific,2023-02-15,0.0,8320,0.0,34
American Samoa,Western Pacific,2023-02-16,0.0,8320,0.0,34
American Samoa,Western Pacific,2023-02-17,0.0,8320,0.0,34
American Samoa,Western Pacific,2023-02-18,0.0,8320,0.0,34
American Samoa,Western Pacific,2023-02-19,0.0,8320,0.0,34
American Samoa,Western Pacific,2023-02-20,0.0,8320,0.0,34
American Samoa,Western Pacific,2023-02-21,0.0,8320,0.0,34
