country,region,date,new_cases,total_cases,new_deaths,total_deaths
Bangladesh,South-East Asia,2023-01-01,17.0,2037142,0.0,29440
Bangladesh,South-East Asia,2023-01-02,14.0,2037156,0.0,29440
Bangladesh,South-East Asia,2023-01-03,31.0,2037187,0.0,29440
Bangladesh,South-East Asia,2023-01-04,21.0,2037208,0.0,29440
Bangladesh,South-East Asia,2023-01-05,22.0,2037230,0.0,29440
Bangladesh,South-East Asia,2023-01-06,10.0,2037240,0.0,29440
Bangladesh,South-East Asia,2023-01-07,10.0,2037250,0.0,29440
Bangladesh,South-East Asia,2023-01-08,17.0,2037267,0.0,29440
Bangladesh,South-East Asia,2023-01-09,17.0,2037284,0.0,29440
Bangladesh,South-East Asia,2023-01-10,21.0,2037305,0.0,29440
Bangladesh,South-East Asia,2023-01-11,22.0,2037327,1.0,29441
Bangladesh,South-East Asia,2023-01-12,4.0,2037331,0.0,29441
Bangladesh,South-East Asia,2023-01-13,15.0,2037346,0.0,29441
Bangladesh,South-East Asia,2023-01-14,10.0,2037356,0.0,29441
Bangladesh,South-East Asia,2023-01-15,12.0,2037368,0.0,29441
Bangladesh,South-East Asia,2023-01-16,9.0,2037377,0.0,29441
Bangladesh,South-East Asia,2023-01-17,9.0,2037386,0.0,29441
Bangladesh,South-East Asia,2023-01-18,13.0,2037399,0.0,29441
Bangladesh,South-East Asia,2023-01-19,9.0,2037408,0.0,29441
Bangladesh,South-East Asia,2023-01-20,8.0,2037416,0.0,29441
Bangladesh,South-East Asia,2023-01-21,17.0,2037433,0.0,29441
Bangladesh,South-East Asia,2023-01-22,11.0,2037444,0.0,29441
Bangladesh,South-East Asia,2023-01-23,12.0,2037456,0.0,29441
Bangladesh,South-East Asia,2023-01-24,13.0,2037469,0.0,29441
Bangladesh,South-East Asia,2023-01-25,9.0,2037478,0.0,29441
Bangladesh,South-East Asia,2023-01-26,16.0,2037494,0.0,29441
Bangladesh,South-East Asia,2023-01-27,12.0,2037506,0.0,29441
Bangladesh,South-East Asia,2023-01-28,10.0,2037516,1.0,29442
Bangladesh,South-East Asia,2023-01-29,16.0,2037532,0.0,29442
Bangladesh,South-East Asia,2023-01-30,11.0,2037543,0.0,29442
Bangladesh,South-East Asia,2023-01-31,13.0,2037556,0.0,29442
Bangladesh,South-East Asia,2023-02-01,12.0,2037568,0.0,29442
Bangladesh,South-East Asia,2023-02-02,10.0,2037578,1.0,29443
Bangladesh,South-East Asia,2023-02-03,10.0,2037588,0.0,29443
Bangladesh,South-East Asia,2023-02-04,12.0,2037600,0.0,29443
Bangladesh,South-East Asia,2023-02-05,9.0,2037609,0.0,29443
Bangladesh,South-East Asia,2023-02-06,13.0,2037622,0.0,29443
Bangladesh,South-East Asia,2023-02-07,14.0,2037636,0.0,29443
Bangladesh,South-East Asia,2023-02-08,11.0,2037647,1.0,29444
Bangladesh,South-East Asia,2023-02-09,8.0,2037655,0.0,29444
Bangladesh,South-East Asia,2023-02-10,9.0,2037664,0.0,29444
Bangladesh,South-East Asia,2023-02-11,9.0,2037673,0.0,29444
Bangladesh,South-East Asia,2023-02-12,6.0,2037679,0.0,29444
Bangladesh,South-East Asia,2023-02-13,9.0,2037688,1.0,29445
Bangladesh,South-East Asia,2023-02-14,15.0,2037703,0.0,29445
Bangladesh,South-East Asia,2023-02-15,13.0,2037716,0.0,29445
Bangladesh,South-East Asia,2023-02-16,14.0,2037730,0.0,29445
Bangladesh,South-East Asia,2023-02-17,8.0,2037738,0.0,29445
Bangladesh,South-East Asia,2023-02-18,5.0,2037743,0.0,29445
Bangladesh,South-East Asia,2023-02-19,7.0,2037750,0.0,29445
Bangladesh,South-East Asia,2023-02-20,14.0,2037764,0.0,29445
Bangladesh,South-East Asia,2023-02-21,9.0,2037773,0.0,29445
Bangladesh,South-East Asia,2023-02-22,7.0,2037780,0.0,29445
Bangladesh,South-East Asia,2023-02-23,6.0,2037786,0.0,29445
Bangladesh,South-East Asia,2023-02-24,4.0,2037790,0.0,29445
Bangladesh,South-East Asia,2023-02-25,6.0,2037796,0.0,29445
Bangladesh,South-East Asia,2023-02-26,12.0,2037808,0.0,29445
Bangladesh,South-East Asia,2023-02-27,10.0,2037818,0.0,29445
Bangladesh,South-East Asia,2023-02-28,11.0,2037829,0.0,29445
Bangladesh,South-East Asia,2023-03-01,11.0,2037840,0.0,29445
Bangladesh,South-East Asia,2023-03-02,10.0,2037850,0.0,29445
Bangladesh,South-East Asia,2023-03-03,4.0,2037854,0.0,29445
Bangladesh,South-East Asia,2023-03-04,2.0,2037856,0.0,29445
Bangladesh,South-East Asia,2023-03-05,9.0,2037865,0.0,29445
Bangladesh,South-East Asia,2023-03-06,6.0,2037871,0.0,29445
Bangladesh,South-East Asia,2023-03-07,8.0,2037879,0.0,29445
Bangladesh,South-East Asia,2023-03-08,8.0,2037887,0.0,29445
Bangladesh,South-East Asia,2023-03-09,6.0,2037893,0.0,29445
Bangladesh,South-East Asia,2023-03-10,11.0,2037904,0.0,29445
Bangladesh,South-East Asia,2023-03-11,15.0,2037919,0.0,29445
Bangladesh,South-East Asia,2023-03-12,3.0,2037922,0.0,29445
Bangladesh,South-East Asia,2023-03-13,7.0,2037929,0.0,29445
Bangladesh,South-East Asia,2023-03-14,9.0,2037938,0.0,29445
Bangladesh,South-East Asia,2023-03-15,9.0,2037947,0.0,29445
Bangladesh,South-East Asia,2023-03-16,7.0,2037954,0.0,29445
Bangladesh,South-East Asia,2023-03-17,5.0,2037959,0.0,29445
Bangladesh,South-East Asia,2023-03-18,4.0,2037963,0.0,29445
Bangladesh,South-East Asia,2023-03-19,6.0,2037969,0.0,29445
Bangladesh,South-East Asia,2023-03-20,5.0,2037974,0.0,29445
Bangladesh,South-East Asia,2023-03-21,4.0,2037978,0.0,29445
Bangladesh,South-East Asia,2023-03-22,4.0,2037982,0.0,29445
Bangladesh,South-East Asia,2023-03-23,4.0,2037986,0.0,29445
Bangladesh,South-East Asia,2023-03-24,3.0,2037989,0.0,29445
Bangladesh,South-East Asia,2023-03-25,4.0,2037993,0.0,29445
Bangladesh,South-East Asia,2023-03-26,8.0,2038001,0.0,29445
Bangladesh,South-East Asia,2023-03-27,7.0,2038008,0.0,29445
Bangladesh,South-East Asia,2023-03-28,6.0,2038014,1.0,29446
Bangladesh,South-East Asia,2023-03-29,4.0,2038018,0.0,29446
Bangladesh,South-East Asia,2023-03-30,5.0,2038023,0.0,29446
Bangladesh,South-East Asia,2023-03-31,5.0,2038028,0.0,29446
Bangladesh,South-East Asia,2023-04-01,4.0,2038032,0.0,29446
Bangladesh,South-East Asia,2023-04-02,6.0,2038038,0.0,29446
Bangladesh,South-East Asia,2023-04-03,7.0,2038045,0.0,29446
Bangladesh,South-East Asia,2023-04-04,8.0,2038053,0.0,29446
Bangladesh,South-East Asia,2023-04-05,8.0,2038061,0.0,29446
Bangladesh,South-East Asia,2023-04-06,5.0,2038066,0.0,29446
Bangladesh,South-East Asia,2023-04-07,3.0,2038069,0.0,29446
Bangladesh,South-East Asia,2023-04-08,4.0,2038073,0.0,29446
Bangladesh,South-East Asia,2023-04-09,5.0,2038078,0.0,29446
Bangladesh,South-East Asia,2023-04-10,8.0,2038086,0.0,29446
Bangladesh,South-East Asia,2023-04-11,5.0,2038091,0.0,29446
Bangladesh,South-East Asia,2023-04-12,6.0,2038097,0.0,29446
Bangladesh,South-East Asia,2023-04-13,6.0,2038103,0.0,29446
Bangladesh,South-East Asia,2023-04-14,6.0,2038109,0.0,29446
Bangladesh,South-East Asia,2023-04-15,4.0,2038113,0.0,29446
Bangladesh,South-East Asia,2023-04-16,3.0,2038116,0.0,29446
Bangladesh,South-East Asia,2023-04-17,8.0,2038124,0.0,29446
Bangladesh,South-East Asia,2023-04-18,5.0,2038129,0.0,29446
Bangladesh,South-East Asia,2023-04-19,5.0,2038134,0.0,29446
