country,region,date,new_cases,total_cases,new_deaths,total_deaths
American Samoa,Western Pacific,2022-01-01,0.0,11,0.0,0
American Samoa,Western Pacific,2022-01-02,0.0,11,0.0,0
American Samoa,Western Pacific,2022-01-03,0.0,11,0.0,0
American Samoa,Western Pacific,2022-01-04,0.0,11,0.0,0
American Samoa,Western Pacific,2022-01-05,0.0,11,0.0,0
American Samoa,Western Pacific,2022-01-06,7.0,18,0.0,0
American Samoa,Western Pacific,2022-01-07,0.0,18,0.0,0
American Samoa,Western Pacific,2022-01-08,0.0,18,0.0,0
American Samoa,Western Pacific,2022-01-09,0.0,18,0.0,0
American Samoa,Western Pacific,2022-01-10,0.0,18,0.0,0
American Samoa,Western Pacific,2022-01-11,0.0,18,0.0,0
American Samoa,Western Pacific,2022-01-12,0.0,18,0.0,0
American Samoa,Western Pacific,2022-01-13,0.0,18,0.0,0
American Samoa,Western Pacific,2022-01-14,0.0,18,0.0,0
American Samoa,Western Pacific,2022-01-15,0.0,18,0.0,0
American Samoa,Western Pacific,2022-01-16,0.0,18,0.0,0
American Samoa,Western Pacific,2022-01-17,0.0,18,0.0,0
American Samoa,Western Pacific,2022-01-18,0.0,18,0.0,0
American Samoa,Western Pacific,2022-01-19,0.0,18,0.0,0
American Samoa,Western Pacific,2022-01-20,0.0,18,0.0,0
American Samoa,Western Pacific,2022-01-21,0.0,18,0.0,0
American Samoa,Western Pacific,2022-01-22,0.0,18,0.0,0
American Samoa,Western Pacific,2022-01-23,0.0,18,0.0,0
American Samoa,Western Pacific,2022-01-24,0.0,18,0.0,0
American Samoa,Western Pacific,2022-01-25,0.0,18,0.0,0
American Samoa,Western Pacific,2022-01-26,0.0,18,0.0,0
American Samoa,Western Pacific,2022-01-27,0.0,18,0.0,0
American Samoa,Western Pacific,2022-01-28,0.0,18,0.0,0
American Samoa,Western Pacific,2022-01-29,0.0,18,0.0,0
American Samoa,Western Pacific,2022-01-30,0.0,18,0.0,0
American Samoa,Western Pacific,2022-01-31,4.0,22,0.0,0
American Samoa,Western Pacific,2022-02-01,0.0,22,0.0,0
American Samoa,Western Pacific,2022-02-02,13.0,35,0.0,0
American Samoa,Western Pacific,2022-02-03,0.0,35,0.0,0
American Samoa,Western Pacific,2022-02-04,0.0,35,0.0,0
American Samoa,Western Pacific,2022-02-05,4.0,39,0.0,0
American Samoa,Western Pacific,2022-02-06,10.0,49,0.0,0
American Samoa,Western Pacific,2022-02-07,8.0,57,0.0,0
American Samoa,Western Pacific,2022-02-08,0.0,57,0.0,0
American Samoa,Western Pacific,2022-02-09,0.0,57,0.0,0
American Samoa,Western Pacific,2022-02-10,0.0,57,0.0,0
American Samoa,Western Pacific,2022-02-11,0.0,57,0.0,0
American Samoa,Western Pacific,2022-02-12,0.0,57,0.0,0
American Samoa,Western Pacific,2022-02-13,0.0,57,0.0,0
American Samoa,Western Pacific,2022-02-14,0.0,57,0.0,0
American Samoa,Western Pacific,2022-02-15,0.0,57,0.0,0
American Samoa,Western Pacific,2022-02-16,0.0,57,0.0,0
American Samoa,Western Pacific,2022-02-17,0.0,57,0.0,0
American Samoa,Western Pacific,2022-02-18,0.0,57,0.0,0
American Samoa,Western Pacific,2022-02-19,0.0,57,0.0,0
American Samoa,Western Pacific,2022-02-20,0.0,57,0.0,0
American Samoa,Western Pacific,2022-02-21,3.0,60,0.0,0
American Samoa,Western Pacific,2022-02-22,12.0,72,0.0,0
American Samoa,Western Pacific,2022-02-23,0.0,72,0.0,0
American Samoa,Western Pacific,2022-02-24,12.0,84,0.0,0
American Samoa,Western Pacific,2022-02-25,0.0,84,0.0,0
American Samoa,Western Pacific,2022-02-26,0.0,84,0.0,0
American Samoa,Western Pacific,2022-02-27,0.0,84,0.0,0
American Samoa,Western Pacific,2022-02-28,0.0,84,0.0,0
American Samoa,Western Pacific,2022-03-01,62.0,146,0.0,0
American Samoa,Western Pacific,2022-03-02,9.0,155,0.0,0
American Samoa,Western Pacific,2022-03-03,41.0,196,0.0,0
American Samoa,Western Pacific,2022-03-04,0.0,196,0.0,0
American Samoa,Western Pacific,2022-03-05,0.0,196,0.0,0
American Samoa,Western Pacific,2022-03-06,96.0,292,0.0,0
American Samoa,Western Pacific,2022-03-07,11.0,303,0.0,0
American Samoa,Western Pacific,2022-03-08,49.0,352,0.0,0
American Samoa,Western Pacific,2022-03-09,52.0,404,0.0,0
American Samoa,Western Pacific,2022-03-10,39.0,443,0.0,0
American Samoa,Western Pacific,2022-03-11,0.0,443,0.0,0
American Samoa,Western Pacific,2022-03-12,0.0,443,0.0,0
American Samoa,Western Pacific,2022-03-13,112.0,555,0.0,0
American Samoa,Western Pacific,2022-03-14,61.0,616,0.0,0
American Samoa,Western Pacific,2022-03-15,163.0,779,0.0,0
American Samoa,Western Pacific,2022-03-16,0.0,779,0.0,0
American Samoa,Western Pacific,2022-03-17,284.0,1063,0.0,0
American Samoa,Western Pacific,2022-03-18,0.0,1063,0.0,0
American Samoa,Western Pacific,2022-03-19,0.0,1063,0.0,0
American Samoa,Western Pacific,2022-03-20,334.0,1397,0.0,0
American Samoa,Western Pacific,2022-03-21,174.0,1571,0.0,0
American Samoa,Western Pacific,2022-03-22,55.0,1626,0.0,0
American Samoa,Western Pacific,2022-03-23,378.0,2004,0.0,0
American Samoa,Western Pacific,2022-03-24,258.0,2262,1.0,1
American Samoa,Western Pacific,2022-03-25,955.0,3217,0.0,1
American Samoa,Western Pacific,2022-03-26,0.0,3217,0.0,1
American Samoa,Western Pacific,2022-03-27,61.0,3278,1.0,2
American Samoa,Western Pacific,2022-03-28,163.0,3441,0.0,2
American Samoa,Western Pacific,2022-03-29,42.0,3483,1.0,3
American Samoa,Western Pacific,2022-03-30,334.0,3817,1.0,4
American Samoa,Western Pacific,2022-03-31,0.0,3817,0.0,4
American Samoa,Western Pacific,2022-04-01,0.0,3817,0.0,4
American Samoa,Western Pacific,2022-04-02,0.0,3817,0.0,4
American Samoa,Western Pacific,2022-04-03,839.0,4656,3.0,7
American Samoa,Western Pacific,2022-04-04,82.0,4738,0.0,7
American Samoa,Western Pacific,2022-04-05,27.0,4765,0.0,7
American Samoa,Western Pacific,2022-04-06,253.0,5018,1.0,8
American Samoa,Western Pacific,2022-04-07,0.0,5018,0.0,8
