country,region,date,new_cases,total_cases,new_deaths,total_deaths
Albania,Europe,2023-01-01,26.0,332794,0.0,3596
Albania,Europe,2023-01-02,5.0,332799,0.0,3596
Albania,Europe,2023-01-03,1.0,332800,0.0,3596
Albania,Europe,2023-01-04,3.0,332803,0.0,3596
Albania,Europe,2023-01-05,6.0,332809,0.0,3596
Albania,Europe,2023-01-06,32.0,332841,0.0,3596
Albania,Europe,2023-01-07,37.0,332878,0.0,3596
Albania,Europe,2023-01-08,29.0,332907,0.0,3596
Albania,Europe,2023-01-09,31.0,332938,0.0,3596
Albania,Europe,2023-01-10,1.0,332939,0.0,3596
Albania,Europe,2023-01-11,47.0,332986,0.0,3596
Albania,Europe,2023-01-12,32.0,333018,0.0,3596
Albania,Europe,2023-01-13,23.0,333041,0.0,3596
Albania,Europe,2023-01-14,12.0,333053,0.0,3596
Albania,Europe,2023-01-15,11.0,333064,0.0,3596
Albania,Europe,2023-01-16,8.0,333072,0.0,3596
Albania,Europe,2023-01-17,0.0,333072,0.0,3596
Albania,Europe,2023-01-18,27.0,333099,0.0,3596
Albania,Europe,2023-01-19,20.0,333119,0.0,3596
Albania,Europe,2023-01-20,21.0,333140,0.0,3596
Albania,Europe,2023-01-21,16.0,333156,0.0,3596
Albania,Europe,2023-01-22,13.0,333169,0.0,3596
Albania,Europe,2023-01-23,4.0,333173,0.0,3596
Albania,Europe,2023-01-24,0.0,333173,0.0,3596
Albania,Europe,2023-01-25,12.0,333185,0.0,3596
Albania,Europe,2023-01-26,11.0,333196,0.0,3596
Albania,Europe,2023-01-27,5.0,333201,0.0,3596
Albania,Europe,2023-01-28,9.0,333210,0.0,3596
Albania,Europe,2023-01-29,9.0,333219,0.0,3596
Albania,Europe,2023-01-30,4.0,333223,0.0,3596
Albania,Europe,2023-01-31,0.0,333223,0.0,3596
Albania,Europe,2023-02-01,10.0,333233,0.0,3596
Albania,Europe,2023-02-02,10.0,333243,0.0,3596
Albania,Europe,2023-02-03,10.0,333253,0.0,3596
Albania,Europe,2023-02-04,16.0,333269,0.0,3596
Albania,Europe,2023-02-05,1.0,333270,0.0,3596
Albania,Europe,2023-02-06,7.0,333277,0.0,3596
Albania,Europe,2023-02-07,0.0,333277,0.0,3596
Albania,Europe,2023-02-08,12.0,333289,0.0,3596
Albania,Europe,2023-02-09,11.0,333300,0.0,3596
Albania,Europe,2023-02-10,7.0,333307,0.0,3596
Albania,Europe,2023-02-11,5.0,333312,0.0,3596
Albania,Europe,2023-02-12,9.0,333321,0.0,3596
Albania,Europe,2023-02-13,12.0,333333,0.0,3596
Albania,Europe,2023-02-14,0.0,333333,0.0,3596
Albania,Europe,2023-02-15,9.0,333342,0.0,3596
Albania,Europe,2023-02-16,7.0,333349,0.0,3596
Albania,Europe,2023-02-17,9.0,333358,0.0,3596
Albania,Europe,2023-02-18,18.0,333376,0.0,3596
Albania,Europe,2023-02-19,14.0,333390,1.0,3597
Albania,Europe,2023-02-20,9.0,333399,0.0,3597
Albania,Europe,2023-02-21,1.0,333400,1.0,3598
Albania,Europe,2023-02-22,21.0,333421,0.0,3598
Albania,Europe,2023-02-23,25.0,333446,0.0,3598
Albania,Europe,2023-02-24,9.0,333455,0.0,3598
Albania,Europe,2023-02-25,11.0,333466,0.0,3598
Albania,Europe,2023-02-26,17.0,333483,0.0,3598
Albania,Europe,2023-02-27,5.0,333488,0.0,3598
Albania,Europe,2023-02-28,2.0,333490,0.0,3598
Albania,Europe,2023-03-01,11.0,333501,0.0,3598
Albania,Europe,2023-03-02,17.0,333518,0.0,3598
Albania,Europe,2023-03-03,14.0,333532,0.0,3598
