country,region,date,new_cases,total_cases,new_deaths,total_deaths
Afghanistan,Eastern Mediterranean,2022-01-01,0.0,158059,0.0,7356
Afghanistan,Eastern Mediterranean,2022-01-02,53.0,158112,0.0,7356
Afghanistan,Eastern Mediterranean,2022-01-03,44.0,158156,5.0,7361
Afghanistan,Eastern Mediterranean,2022-01-04,15.0,158171,3.0,7364
Afghanistan,Eastern Mediterranean,2022-01-05,36.0,158207,2.0,7366
Afghanistan,Eastern Mediterranean,2022-01-06,38.0,158245,1.0,7367
Afghanistan,Eastern Mediterranean,2022-01-07,34.0,158279,1.0,7368
Afghanistan,Eastern Mediterranean,2022-01-08,26.0,158305,0.0,7368
Afghanistan,Eastern Mediterranean,2022-01-09,40.0,158345,1.0,7369
Afghanistan,Eastern Mediterranean,2022-01-10,36.0,158381,4.0,7373
Afghanistan,Eastern Mediterranean,2022-01-11,13.0,158394,0.0,7373
Afghanistan,Eastern Mediterranean,2022-01-12,58.0,158452,1.0,7374
Afghanistan,Eastern Mediterranean,2022-01-13,59.0,158511,2.0,7376
Afghanistan,Eastern Mediterranean,2022-01-14,91.0,158602,0.0,7376
Afghanistan,Eastern Mediterranean,2022-01-15,37.0,158639,0.0,7376
Afghanistan,Eastern Mediterranean,2022-01-16,39.0,158678,2.0,7378
Afghanistan,Eastern Mediterranean,2022-01-17,59.0,158737,1.0,7379
Afghanistan,Eastern Mediterranean,2022-01-18,89.0,158826,2.0,7381
Afghanistan,Eastern Mediterranean,2022-01-19,148.0,158974,2.0,7383
Afghanistan,Eastern Mediterranean,2022-01-20,96.0,159070,3.0,7386
Afghanistan,Eastern Mediterranean,2022-01-21,233.0,159303,0.0,7386
Afghanistan,Eastern Mediterranean,2022-01-22,13.0,159316,0.0,7386
Afghanistan,Eastern Mediterranean,2022-01-23,232.0,159548,4.0,7390
Afghanistan,Eastern Mediterranean,2022-01-24,134.0,159682,3.0,7393
Afghanistan,Eastern Mediterranean,2022-01-25,214.0,159896,0.0,7393
Afghanistan,Eastern Mediterranean,2022-01-26,356.0,160252,4.0,7397
Afghanistan,Eastern Mediterranean,2022-01-27,456.0,160708,4.0,7401
Afghanistan,Eastern Mediterranean,2022-01-28,301.0,161009,2.0,7403
Afghanistan,Eastern Mediterranean,2022-01-29,49.0,161058,0.0,7403
Afghanistan,Eastern Mediterranean,2022-01-30,608.0,161666,4.0,7407
Afghanistan,Eastern Mediterranean,2022-01-31,474.0,162140,2.0,7409
Afghanistan,Eastern Mediterranean,2022-02-01,610.0,162750,5.0,7414
Afghanistan,Eastern Mediterranean,2022-02-02,970.0,163720,3.0,7417
Afghanistan,Eastern Mediterranean,2022-02-03,470.0,164190,1.0,7418
Afghanistan,Eastern Mediterranean,2022-02-04,537.0,164727,2.0,7420
Afghanistan,Eastern Mediterranean,2022-02-05,631.0,165358,0.0,7420
Afghanistan,Eastern Mediterranean,2022-02-06,354.0,165712,5.0,7425
Afghanistan,Eastern Mediterranean,2022-02-07,479.0,166191,7.0,7432
Afghanistan,Eastern Mediterranean,2022-02-08,733.0,166924,10.0,7442
Afghanistan,Eastern Mediterranean,2022-02-09,815.0,167739,12.0,7454
Afghanistan,Eastern Mediterranean,2022-02-10,811.0,168550,11.0,7465
Afghanistan,Eastern Mediterranean,2022-02-11,898.0,169448,12.0,7477
Afghanistan,Eastern Mediterranean,2022-02-12,490.0,169938,5.0,7482
Afghanistan,Eastern Mediterranean,2022-02-13,214.0,170152,6.0,7488
Afghanistan,Eastern Mediterranean,2022-02-14,452.0,170604,6.0,7494
Afghanistan,Eastern Mediterranean,2022-02-15,472.0,171076,7.0,7501
Afghanistan,Eastern Mediterranean,2022-02-16,346.0,171422,3.0,7504
Afghanistan,Eastern Mediterranean,2022-02-17,97.0,171519,9.0,7513
Afghanistan,Eastern Mediterranean,2022-02-18,154.0,171673,11.0,7524
Afghanistan,Eastern Mediterranean,2022-02-19,197.0,171870,5.0,7529
Afghanistan,Eastern Mediterranean,2022-02-20,60.0,171930,5.0,7534
Afghanistan,Eastern Mediterranean,2022-02-21,276.0,172206,7.0,7541
Afghanistan,Eastern Mediterranean,2022-02-22,235.0,172441,8.0,7549
Afghanistan,Eastern Mediterranean,2022-02-23,460.0,172901,25.0,7574
Afghanistan,Eastern Mediterranean,2022-02-24,23.0,172924,1.0,7575
Afghanistan,Eastern Mediterranean,2022-02-25,123.0,173047,3.0,7578
Afghanistan,Eastern Mediterranean,2022-02-26,69.0,173116,3.0,7581
Afghanistan,Eastern Mediterranean,2022-02-27,64.0,173180,7.0,7588
Afghanistan,Eastern Mediterranean,2022-02-28,215.0,173395,5.0,7593
Afghanistan,Eastern Mediterranean,2022-03-01,264.0,173659,5.0,7598
Afghanistan,Eastern Mediterranean,2022-03-02,220.0,173879,11.0,7609
Afghanistan,Eastern Mediterranean,2022-03-03,194.0,174073,8.0,7617
Afghanistan,Eastern Mediterranean,2022-03-04,141.0,174214,2.0,7619
Afghanistan,Eastern Mediterranean,2022-03-05,55.0,174269,1.0,7620
Afghanistan,Eastern Mediterranean,2022-03-06,78.0,174347,2.0,7622
Afghanistan,Eastern Mediterranean,2022-03-07,235.0,174582,1.0,7623
Afghanistan,Eastern Mediterranean,2022-03-08,418.0,175000,3.0,7626
Afghanistan,Eastern Mediterranean,2022-03-09,353.0,175353,4.0,7630
Afghanistan,Eastern Mediterranean,2022-03-10,172.0,175525,6.0,7636
Afghanistan,Eastern Mediterranean,2022-03-11,347.0,175872,3.0,7639
Afghanistan,Eastern Mediterranean,2022-03-12,88.0,175960,1.0,7640
Afghanistan,Eastern Mediterranean,2022-03-13,102.0,176062,2.0,7642
Afghanistan,Eastern Mediterranean,2022-03-14,139.0,176201,1.0,7643
Afghanistan,Eastern Mediterranean,2022-03-15,208.0,176409,2.0,7645
Afghanistan,Eastern Mediterranean,2022-03-16,162.0,176571,1.0,7646
Afghanistan,Eastern Mediterranean,2022-03-17,0.0,176571,0.0,7646
Afghanistan,Eastern Mediterranean,2022-03-18,347.0,176918,5.0,7651
Afghanistan,Eastern Mediterranean,2022-03-19,91.0,177009,0.0,7651
Afghanistan,Eastern Mediterranean,2022-03-20,30.0,177039,1.0,7652
Afghanistan,Eastern Mediterranean,2022-03-21,77.0,177116,2.0,7654
Afghanistan,Eastern Mediterranean,2022-03-22,75.0,177191,0.0,7654
Afghanistan,Eastern Mediterranean,2022-03-23,64.0,177255,2.0,7656
Afghanistan,Eastern Mediterranean,2022-03-24,66.0,177321,1.0,7657
Afghanistan,Eastern Mediterranean,2022-03-25,70.0,177391,1.0,7658
