country,region,date,new_cases,total_cases,new_deaths,total_deaths
Albania,Europe,2022-01-01,617.0,209516,3.0,3215
Albania,Europe,2022-01-02,708.0,210224,2.0,3217
Albania,Europe,2022-01-03,482.0,210706,1.0,3218
Albania,Europe,2022-01-04,179.0,210885,2.0,3220
Albania,Europe,2022-01-05,335.0,211220,2.0,3222
Albania,Europe,2022-01-06,801.0,212021,2.0,3224
Albania,Europe,2022-01-07,1236.0,213257,4.0,3228
Albania,Europe,2022-01-08,1648.0,214905,5.0,3233
Albania,Europe,2022-01-09,1781.0,216686,0.0,3233
Albania,Europe,2022-01-10,1801.0,218487,4.0,3237
Albania,Europe,2022-01-11,1207.0,219694,3.0,3240
Albania,Europe,2022-01-12,793.0,220487,1.0,3241
Albania,Europe,2022-01-13,2177.0,222664,6.0,3247
Albania,Europe,2022-01-14,1905.0,224569,6.0,3253
Albania,Europe,2022-01-15,2029.0,226598,2.0,3255
Albania,Europe,2022-01-16,2179.0,228777,7.0,3262
Albania,Europe,2022-01-17,2163.0,230940,3.0,3265
Albania,Europe,2022-01-18,1697.0,232637,4.0,3269
Albania,Europe,2022-01-19,1017.0,233654,2.0,3271
Albania,Europe,2022-01-20,2832.0,236486,6.0,3277
Albania,Europe,2022-01-21,2643.0,239129,6.0,3283
Albania,Europe,2022-01-22,2383.0,241512,3.0,3286
Albania,Europe,2022-01-23,2670.0,244182,6.0,3292
Albania,Europe,2022-01-24,2230.0,246412,5.0,3297
Albania,Europe,2022-01-25,1658.0,248070,8.0,3305
Albania,Europe,2022-01-26,789.0,248859,7.0,3312
Albania,Europe,2022-01-27,2156.0,251015,5.0,3317
Albania,Europe,2022-01-28,1562.0,252577,6.0,3323
Albania,Europe,2022-01-29,1549.0,254126,6.0,3329
Albania,Europe,2022-01-30,1615.0,255741,5.0,3334
Albania,Europe,2022-01-31,1341.0,257082,3.0,3337
Albania,Europe,2022-02-01,939.0,258021,5.0,3342
Albania,Europe,2022-02-02,522.0,258543,4.0,3346
Albania,Europe,2022-02-03,1533.0,260076,7.0,3353
Albania,Europe,2022-02-04,1164.0,261240,9.0,3362
Albania,Europe,2022-02-05,1001.0,262241,7.0,3369
Albania,Europe,2022-02-06,931.0,263172,2.0,3371
Albania,Europe,2022-02-07,793.0,263965,5.0,3376
Albania,Europe,2022-02-08,659.0,264624,4.0,3380
Albania,Europe,2022-02-09,251.0,264875,7.0,3387
Albania,Europe,2022-02-10,841.0,265716,6.0,3393
Albania,Europe,2022-02-11,700.0,266416,6.0,3399
Albania,Europe,2022-02-12,604.0,267020,3.0,3402
Albania,Europe,2022-02-13,531.0,267551,5.0,3407
Albania,Europe,2022-02-14,457.0,268008,3.0,3410
Albania,Europe,2022-02-15,296.0,268304,4.0,3414
Albania,Europe,2022-02-16,187.0,268491,6.0,3420
Albania,Europe,2022-02-17,449.0,268940,3.0,3423
Albania,Europe,2022-02-18,361.0,269301,7.0,3430
