ObservationDate,Country_Region,Province_State,Confirmed,Deaths,Recovered,Active
2020-09-04,Kosovo,NA,12683,488,8788,3407
2020-09-04,MS Zaandam,NA,9,2,0,7
2020-09-05,Diamond Princess,NA,712,13,651,48
2020-09-05,Kosovo,NA,12683,488,8788,3407
2020-09-05,MS Zaandam,NA,9,2,0,7
2020-09-06,Diamond Princess,NA,712,13,651,48
2020-09-06,Kosovo,NA,12683,488,8788,3407
2020-09-06,MS Zaandam,NA,9,2,0,7
2020-09-07,Diamond Princess,NA,712,13,651,48
2020-09-07,Kosovo,NA,12683,488,8788,3407
2020-09-07,MS Zaandam,NA,9,2,0,7
2020-09-08,Diamond Princess,NA,712,13,651,48
2020-09-08,Kosovo,NA,12683,488,8788,3407
2020-09-08,MS Zaandam,NA,9,2,0,7
2020-09-09,Diamond Princess,NA,712,13,651,48
2020-09-09,Kosovo,NA,12683,488,8788,3407
2020-09-09,MS Zaandam,NA,9,2,0,7
2020-09-10,Diamond Princess,NA,712,13,651,48
2020-09-10,Kosovo,NA,12683,488,8788,3407
2020-09-10,MS Zaandam,NA,9,2,0,7
2020-09-11,Diamond Princess,NA,712,13,651,48
2020-09-11,Kosovo,NA,12683,488,8788,3407
2020-09-11,MS Zaandam,NA,9,2,0,7
2020-09-12,Diamond Princess,NA,712,13,651,48
2020-09-12,Kosovo,NA,12683,488,8788,3407
2020-09-12,MS Zaandam,NA,9,2,0,7
2020-09-13,Diamond Princess,NA,712,13,651,48
2020-09-13,Kosovo,NA,12683,488,8788,3407
2020-09-13,MS Zaandam,NA,9,2,0,7
2020-09-14,Diamond Princess,NA,712,13,651,48
2020-09-14,Kosovo,NA,12683,488,8788,3407
2020-09-14,MS Zaandam,NA,9,2,0,7
2020-09-16,Diamond Princess,NA,712,13,651,48
2020-09-16,Kosovo,NA,12683,488,8788,3407
2020-09-16,MS Zaandam,NA,9,2,0,7
2020-09-17,Diamond Princess,NA,712,13,651,48
2020-09-17,Kosovo,NA,12683,488,8788,3407
2020-09-17,MS Zaandam,NA,9,2,0,7
2020-09-18,Diamond Princess,NA,712,13,651,48
2020-09-18,Kosovo,NA,12683,488,8788,3407
2020-09-18,MS Zaandam,NA,9,2,0,7
2020-09-19,Diamond Princess,NA,712,13,651,48
2020-09-19,Kosovo,NA,12683,488,8788,3407
2020-09-19,MS Zaandam,NA,9,2,0,7
2020-09-20,Diamond Princess,NA,712,13,651,48
2020-09-20,Kosovo,NA,12683,488,8788,3407
2020-09-20,MS Zaandam,NA,9,2,0,7
2020-09-21,Diamond Princess,NA,712,13,651,48
2020-09-21,Kosovo,NA,12683,488,8788,3407
2020-09-21,MS Zaandam,NA,9,2,0,7
2020-09-22,Diamond Princess,NA,712,13,651,48
2020-09-22,Kosovo,NA,12683,488,8788,3407
2020-09-22,MS Zaandam,NA,9,2,0,7
2020-09-23,Diamond Princess,NA,712,13,651,48
2020-09-23,Kosovo,NA,12683,488,8788,3407
2020-09-23,MS Zaandam,NA,9,2,0,7
2020-09-24,Diamond Princess,NA,712,13,651,48
2020-09-24,Kosovo,NA,12683,488,8788,3407
2020-09-24,MS Zaandam,NA,9,2,0,7
2020-09-25,Diamond Princess,NA,712,13,651,48
2020-09-25,Kosovo,NA,12683,488,8788,3407
2020-09-25,MS Zaandam,NA,9,2,0,7
2020-09-26,Diamond Princess,NA,712,13,651,48
2020-09-26,Kosovo,NA,12683,488,8788,3407
2020-09-26,MS Zaandam,NA,9,2,0,7
2020-09-27,Diamond Princess,NA,712,13,651,48
2020-09-27,Kosovo,NA,12683,488,8788,3407
2020-09-27,MS Zaandam,NA,9,2,0,7
2020-09-29,Diamond Princess,NA,712,13,651,48
2020-09-29,Kosovo,NA,12683,488,8788,3407
2020-09-29,MS Zaandam,NA,9,2,0,7
2020-09-30,Diamond Princess,NA,712,13,651,48
2020-09-30,Kosovo,NA,12683,488,8788,3407
2020-09-30,MS Zaandam,NA,9,2,0,7
2020-10-01,Diamond Princess,NA,712,13,651,48
2020-10-01,Kosovo,NA,12683,488,8788,3407
2020-10-01,MS Zaandam,NA,9,2,0,7
2020-10-02,Diamond Princess,NA,712,13,651,48
2020-10-02,Kosovo,NA,12683,488,8788,3407
2020-10-02,MS Zaandam,NA,9,2,0,7
2020-10-03,Diamond Princess,NA,712,13,651,48
2020-10-03,Kosovo,NA,12683,488,8788,3407
2020-10-03,MS Zaandam,NA,9,2,0,7
2020-10-04,Diamond Princess,NA,712,13,651,48
2020-10-04,Kosovo,NA,12683,488,8788,3407
2020-10-04,MS Zaandam,NA,9,2,0,7
2020-10-05,Diamond Princess,NA,712,13,651,48
2020-10-05,Kosovo,NA,12683,488,8788,3407
2020-10-05,MS Zaandam,NA,9,2,0,7
2020-10-06,Diamond Princess,NA,712,13,651,48
2020-10-06,Kosovo,NA,12683,488,8788,3407
2020-10-06,MS Zaandam,NA,9,2,0,7
2020-10-07,Diamond Princess,NA,712,13,651,48
2020-10-07,Kosovo,NA,15938,638,14143,1157
2020-10-07,MS Zaandam,NA,9,2,0,7
2020-10-08,Diamond Princess,NA,712,13,651,48
2020-10-08,Kosovo,NA,15938,638,14143,1157
2020-10-08,MS Zaandam,NA,9,2,0,7
2020-10-09,Diamond Princess,NA,712,13,651,48
2020-10-09,Kosovo,NA,15971,638,14189,1144
2020-10-09,MS Zaandam,NA,9,2,0,7
2020-10-10,Diamond Princess,NA,712,13,659,40
2020-10-10,Kosovo,NA,16130,645,14282,1203
2020-10-10,MS Zaandam,NA,9,2,0,7
2020-10-11,Diamond Princess,NA,712,13,659,40
2020-10-11,Kosovo,NA,16179,647,14335,1197
2020-10-11,MS Zaandam,NA,9,2,0,7
2020-10-12,Diamond Princess,NA,712,13,659,40
2020-10-12,Kosovo,NA,16247,648,14368,1231
2020-10-12,MS Zaandam,NA,9,2,0,7
2020-10-13,Diamond Princess,NA,712,13,659,40
2020-10-13,Kosovo,NA,16345,649,14405,1291
2020-10-13,MS Zaandam,NA,9,2,0,7
2020-10-14,Diamond Princess,NA,712,13,659,40
2020-10-14,Kosovo,NA,16425,650,14455,1320
2020-10-14,MS Zaandam,NA,9,2,0,7
2020-10-15,Diamond Princess,NA,712,13,659,40
2020-10-15,Kosovo,NA,16502,650,14514,1338
2020-10-15,MS Zaandam,NA,9,2,0,7
2020-10-16,Diamond Princess,NA,712,13,659,40
2020-10-16,Kosovo,NA,16606,652,14556,1398
2020-10-16,MS Zaandam,NA,9,2,0,7
2020-10-17,Diamond Princess,NA,712,13,659,40
2020-10-17,Kosovo,NA,16606,652,14556,1398
2020-10-17,MS Zaandam,NA,9,2,0,7
2020-10-18,Diamond Princess,NA,712,13,659,40
2020-10-18,Kosovo,NA,16891,653,14661,1577
2020-10-18,MS Zaandam,NA,9,2,0,7
2020-10-19,Diamond Princess,NA,712,13,659,40
2020-10-19,Kosovo,NA,17009,656,14711,1642
2020-10-19,MS Zaandam,NA,9,2,0,7
2020-10-20,Diamond Princess,NA,712,13,659,40
2020-10-20,Kosovo,NA,17139,656,14711,1642
2020-10-20,MS Zaandam,NA,9,2,0,7
2020-10-21,Diamond Princess,NA,712,13,659,40
2020-10-21,Kosovo,NA,17263,657,14831,1775
2020-10-21,MS Zaandam,NA,9,2,0,7
2020-10-22,Diamond Princess,NA,712,13,659,40
2020-10-22,Kosovo,NA,17263,657,14831,1775
2020-10-22,MS Zaandam,NA,9,2,0,7
2020-10-23,Diamond Princess,NA,712,13,659,40
2020-10-23,Kosovo,NA,17263,657,14831,1775
2020-10-23,MS Zaandam,NA,9,2,0,7
2020-10-24,Diamond Princess,NA,712,13,659,40
2020-10-24,Kosovo,NA,17263,657,14831,1775
2020-10-24,MS Zaandam,NA,9,2,0,7
2020-10-25,Diamond Princess,NA,712,13,659,40
2020-10-25,Kosovo,NA,17263,657,14831,1775
2020-10-25,MS Zaandam,NA,9,2,0,7
2020-10-26,Diamond Princess,NA,712,13,659,40
2020-10-26,Kosovo,NA,17943,663,15083,2197
2020-10-26,MS Zaandam,NA,9,2,0,7
2020-10-27,Diamond Princess,NA,712,13,659,40
2020-10-27,Kosovo,NA,17943,663,15083,2197
2020-10-27,MS Zaandam,NA,9,2,0,7
2020-10-28,Diamond Princess,NA,712,13,659,40
2020-10-28,Kosovo,NA,18626,673,15290,2663
2020-10-28,MS Zaandam,NA,9,2,0,7
2020-10-29,Diamond Princess,NA,712,13,659,40
2020-10-29,Kosovo,NA,18626,673,15290,2663
2020-10-29,MS Zaandam,NA,9,2,0,7
2020-10-30,Diamond Princess,NA,712,13,659,40
2020-10-30,Kosovo,NA,19328,678,15429,3221
2020-10-30,MS Zaandam,NA,9,2,0,7
2020-10-31,Diamond Princess,NA,712,13,659,40
2020-10-31,Kosovo,NA,19328,678,15429,3221
2020-10-31,MS Zaandam,NA,9,2,0,7
2020-11-01,Diamond Princess,NA,712,13,659,40
2020-11-01,Kosovo,NA,19328,678,15429,3221
2020-11-01,MS Zaandam,NA,9,2,0,7
2020-11-02,Diamond Princess,NA,712,13,659,40
2020-11-02,Kosovo,NA,20179,688,15611,3880
2020-11-02,MS Zaandam,NA,9,2,0,7
2020-11-03,Diamond Princess,NA,712,13,659,40
2020-11-03,Kosovo,NA,20999,705,15722,4572
2020-11-03,MS Zaandam,NA,9,2,0,7
2020-11-03,NA,NA,0,0,0,0
2020-11-04,Diamond Princess,NA,712,13,659,40
2020-11-04,Kosovo,NA,21545,714,15829,5002
2020-11-04,MS Zaandam,NA,9,2,0,7
2020-11-05,Diamond Princess,NA,712,13,659,40
2020-11-05,Kosovo,NA,22206,720,15921,5565
2020-11-05,MS Zaandam,NA,9,2,0,7
2020-11-06,Diamond Princess,NA,712,13,659,40
2020-11-06,Kosovo,NA,22934,732,15981,6221
2020-11-06,MS Zaandam,NA,9,2,0,7
2020-11-07,Diamond Princess,NA,712,13,659,40
2020-11-07,Kosovo,NA,22934,732,15981,6221
2020-11-07,MS Zaandam,NA,9,2,0,7
2020-11-08,Diamond Princess,NA,712,13,659,40
2020-11-08,Kosovo,NA,22934,732,15981,6221
2020-11-08,MS Zaandam,NA,9,2,0,7
2020-11-09,Diamond Princess,NA,712,13,659,40
2020-11-09,Kosovo,NA,24792,768,16226,7798
2020-11-09,MS Zaandam,NA,9,2,0,7
2020-11-10,Diamond Princess,NA,712,13,659,40
2020-11-10,Kosovo,NA,25388,773,16362,8253
2020-11-10,MS Zaandam,NA,9,2,0,7
2020-11-11,Diamond Princess,NA,712,13,659,40
2020-11-11,Kosovo,NA,26121,777,16499,8845
2020-11-11,MS Zaandam,NA,9,2,0,7
2020-11-12,Diamond Princess,NA,712,13,659,40
2020-11-12,Kosovo,NA,26888,785,16685,9418
2020-11-12,MS Zaandam,NA,9,2,0,7
2020-11-13,Diamond Princess,NA,712,13,659,40
2020-11-13,Kosovo,NA,27851,798,16862,10191
2020-11-13,MS Zaandam,NA,9,2,0,7
2020-11-14,Diamond Princess,NA,712,13,659,40
2020-11-14,Kosovo,NA,27851,798,16862,10191
2020-11-14,MS Zaandam,NA,9,2,0,7
2020-11-15,Diamond Princess,NA,712,13,659,40
2020-11-15,Kosovo,NA,29117,822,17305,10990
2020-11-15,MS Zaandam,NA,9,2,0,7
2020-11-16,Diamond Princess,NA,712,13,659,40
2020-11-16,Kosovo,NA,29805,833,17541,11431
2020-11-16,MS Zaandam,NA,9,2,0,7
2020-11-17,Diamond Princess,NA,712,13,659,40
2020-11-17,Kosovo,NA,29805,833,17541,11431
2020-11-17,MS Zaandam,NA,9,2,0,7
2020-11-18,Diamond Princess,NA,712,13,659,40
2020-11-18,Kosovo,NA,31215,860,18347,12008
2020-11-18,MS Zaandam,NA,9,2,0,7
2020-11-19,Diamond Princess,NA,712,13,659,40
2020-11-19,Kosovo,NA,32022,874,19024,12124
2020-11-19,MS Zaandam,NA,9,2,0,7
2020-11-20,Diamond Princess,NA,712,13,659,40
2020-11-20,Kosovo,NA,32877,885,19772,12220
2020-11-20,MS Zaandam,NA,9,2,0,7
2020-11-21,Diamond Princess,NA,712,13,659,40
2020-11-21,Kosovo,NA,33588,904,20493,12191
2020-11-21,MS Zaandam,NA,9,2,0,7
2020-11-22,Diamond Princess,NA,712,13,659,40
2020-11-22,Kosovo,NA,34295,914,21043,12338
2020-11-22,MS Zaandam,NA,9,2,0,7
2020-11-23,Diamond Princess,NA,712,13,659,40
2020-11-23,Kosovo,NA,34940,926,21396,12618
2020-11-23,MS Zaandam,NA,9,2,0,7
2020-11-24,Diamond Princess,NA,712,13,659,40
2020-11-24,Kosovo,NA,35549,939,21746,12864
2020-11-24,MS Zaandam,NA,9,2,0,7
2020-11-25,Diamond Princess,NA,712,13,659,40
2020-11-25,Kosovo,NA,36253,948,22137,13168
2020-11-25,MS Zaandam,NA,9,2,0,7
2020-11-26,Diamond Princess,NA,712,13,659,40
2020-11-26,Kosovo,NA,37028,963,22690,13375
2020-11-26,MS Zaandam,NA,9,2,0,7
2020-11-27,Diamond Princess,NA,712,13,659,40
2020-11-27,Kosovo,NA,37792,975,23274,13543
2020-11-27,MS Zaandam,NA,9,2,0,7
2020-11-28,Diamond Princess,NA,712,13,659,40
2020-11-28,Kosovo,NA,38431,989,23754,13688
2020-11-28,MS Zaandam,NA,9,2,0,7
2020-11-29,Diamond Princess,NA,712,13,659,40
2020-11-29,Kosovo,NA,39057,1005,24427,13625
2020-11-29,MS Zaandam,NA,9,2,0,7
2020-11-30,Diamond Princess,NA,712,13,659,40
2020-11-30,Kosovo,NA,39596,1016,25001,13579
2020-11-30,MS Zaandam,NA,9,2,0,7
2020-12-01,Diamond Princess,NA,712,13,659,40
2020-12-01,Kosovo,NA,40117,1026,25586,13505
2020-12-01,MS Zaandam,NA,9,2,0,7
2020-12-02,Diamond Princess,NA,712,13,659,40
2020-12-02,Kosovo,NA,40117,1026,25586,13505
2020-12-02,MS Zaandam,NA,9,2,0,7
2020-12-03,Diamond Princess,NA,712,13,699,0
2020-12-03,Kosovo,NA,40117,1026,25586,13505
2020-12-03,MS Zaandam,NA,9,2,7,0
2020-12-04,Diamond Princess,NA,712,13,699,0
2020-12-04,Kosovo,NA,40117,1026,25586,13505
2020-12-04,MS Zaandam,NA,9,2,7,0
2020-12-05,Diamond Princess,NA,712,13,699,0
2020-12-05,Kosovo,NA,42337,1087,27821,13429
2020-12-05,MS Zaandam,NA,9,2,7,0
2020-12-06,Diamond Princess,NA,712,13,699,0
2020-12-06,Kosovo,NA,42805,1106,28504,13195
2020-12-06,MS Zaandam,NA,9,2,7,0
2020-12-07,Diamond Princess,NA,712,13,699,0
2020-12-07,Kosovo,NA,43324,1120,29430,12774
2020-12-07,MS Zaandam,NA,9,2,7,0
2020-12-08,Diamond Princess,NA,712,13,699,0
2020-12-08,Kosovo,NA,43881,1137,30157,12587
2020-12-08,MS Zaandam,NA,9,2,7,0
2020-12-09,Diamond Princess,NA,712,13,699,0
2020-12-09,Kosovo,NA,44442,1148,31041,12253
2020-12-09,MS Zaandam,NA,9,2,7,0
2020-12-10,Diamond Princess,NA,712,13,699,0
2020-12-10,Kosovo,NA,45004,1161,31802,12041
2020-12-10,MS Zaandam,NA,9,2,7,0
2020-12-11,Diamond Princess,NA,712,13,699,0
2020-12-11,Kosovo,NA,45594,1174,32498,11922
2020-12-11,MS Zaandam,NA,9,2,7,0
2020-12-12,Diamond Princess,NA,712,13,699,0
2020-12-12,Kosovo,NA,46118,1186,33064,11868
2020-12-12,MS Zaandam,NA,9,2,7,0
2020-12-13,Diamond Princess,NA,712,13,699,0
2020-12-13,Kosovo,NA,46580,1198,33600,11782
2020-12-13,MS Zaandam,NA,9,2,7,0
2020-12-14,Diamond Princess,NA,712,13,699,0
2020-12-14,Kosovo,NA,46909,1203,34155,11551
2020-12-14,MS Zaandam,NA,9,2,7,0
2020-12-15,Diamond Princess,NA,712,13,699,0
2020-12-15,Kosovo,NA,47203,1220,34637,11346
2020-12-15,MS Zaandam,NA,9,2,7,0
2020-12-16,Diamond Princess,NA,712,13,699,0
2020-12-16,Kosovo,NA,47499,1225,34956,11318
2020-12-16,MS Zaandam,NA,9,2,7,0
2020-12-17,Diamond Princess,NA,712,13,699,0
2020-12-17,Kosovo,NA,47499,1225,34956,11318
2020-12-17,MS Zaandam,NA,9,2,7,0
2020-12-18,Diamond Princess,NA,712,13,699,0
2020-12-18,Kosovo,NA,48337,1240,35792,11305
2020-12-18,MS Zaandam,NA,9,2,7,0
2020-12-19,Diamond Princess,NA,712,13,699,0
2020-12-19,Kosovo,NA,48682,1248,36228,11206
2020-12-19,MS Zaandam,NA,9,2,7,0
2020-12-20,Diamond Princess,NA,712,13,699,0
2020-12-20,Kosovo,NA,48905,1256,36570,11079
2020-12-20,MS Zaandam,NA,9,2,7,0
2020-12-21,Diamond Princess,NA,712,13,699,0
2020-12-21,Kosovo,NA,49169,1262,36775,11132
2020-12-21,MS Zaandam,NA,9,2,7,0
2020-12-22,Diamond Princess,NA,712,13,699,0
2020-12-22,Kosovo,NA,49169,1262,36775,11132
2020-12-22,MS Zaandam,NA,9,2,7,0
2020-12-23,Diamond Princess,NA,712,13,699,0
2020-12-23,Kosovo,NA,49440,1274,37192,10974
2020-12-23,MS Zaandam,NA,9,2,7,0
2020-12-24,Diamond Princess,NA,712,13,699,0
2020-12-24,Kosovo,NA,49440,1274,37192,10974
2020-12-24,MS Zaandam,NA,9,2,7,0
2020-12-25,Diamond Princess,NA,712,13,699,0
2020-12-25,Kosovo,NA,50135,1298,38658,10179
2020-12-25,MS Zaandam,NA,9,2,7,0
2020-12-26,Diamond Princess,NA,712,13,699,0
2020-12-26,Kosovo,NA,50405,1305,39136,9964
2020-12-26,MS Zaandam,NA,9,2,7,0
2020-12-27,Diamond Princess,NA,712,13,699,0
2020-12-27,Kosovo,NA,50620,1309,39564,9747
2020-12-27,MS Zaandam,NA,9,2,7,0
2020-12-28,Diamond Princess,NA,712,13,699,0
2020-12-28,Kosovo,NA,50801,1317,39971,9513
2020-12-28,MS Zaandam,NA,9,2,7,0
2020-12-29,Diamond Princess,NA,712,13,699,0
2020-12-29,Kosovo,NA,50910,1325,40425,9160
2020-12-29,MS Zaandam,NA,9,2,7,0
2020-12-30,Diamond Princess,NA,712,13,699,0
2020-12-30,Kosovo,NA,50910,1325,40425,9160
2020-12-30,MS Zaandam,NA,9,2,7,0
2020-12-31,Diamond Princess,NA,712,13,699,0
2020-12-31,Kosovo,NA,51144,1332,40989,8823
2020-12-31,MS Zaandam,NA,9,2,7,0
